label,,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,fdr
LMH,193,REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation",0.009800528285205147,True,"Platelet activation, signaling and aggregation",258,38,7,10835,0.18421052631578946,0.027131782945736434,query_1,['REAC:R-HSA-109582'],"['FGA', 'FGB', 'FGG', 'ITIH3', 'LGALS3BP', 'SERPINA1', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.012174883075950724
LMH,194,GO:MF,GO:0061135,endopeptidase regulator activity,0.01005447864811911,True,"""Binds to and modulates the activity of a peptidase, any enzyme that hydrolyzes nonterminal peptide bonds in polypeptides."" [GOC:dph, GOC:tb]",181,39,5,20139,0.1282051282051282,0.027624309392265192,query_1,['GO:0061134'],"['C3', 'C5', 'CST3', 'ITIH3', 'SERPINA1']","[['IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA']]",0.012426304380495927
LMH,195,TF,TF:M01878_1,Factor: GATA-3; motif: AGATAA; match class: 1,0.010490669399170597,True,Factor: GATA-3; motif: AGATAA; match class: 1,4216,33,19,20011,0.5757575757575758,0.004506641366223909,query_1,['TF:M01878'],"['ANXA6', 'B2M', 'C2', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFHR3', 'CP', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'HP', 'IGLL1', 'JCHAIN', 'KRT10', 'LRG1']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]",0.012899241455102621
LMH,196,GO:BP,GO:0050817,coagulation,0.010790754762300004,True,"""The process in which a fluid solution, or part of it, changes into a solid or semisolid mass."" [ISBN:0198506732]",231,41,6,21010,0.14634146341463414,0.025974025974025976,query_1,['GO:0032501'],"['FGA', 'FGB', 'FGG', 'SAA1', 'SERPINA1', 'VWF']","[['IDA', 'IMP', 'HMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['NAS'], ['IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA']]",0.013200872577229954
LMH,197,HP,HP:0001933,Subcutaneous hemorrhage,0.010889184787282695,True,"This term refers to an abnormally increased susceptibility to bruising (purpura, petechiae, or ecchymoses).",243,23,8,4962,0.34782608695652173,0.03292181069958848,query_1,"['HP:0001892', 'HP:0011276']","['C1R', 'C2', 'CFH', 'CFHR3', 'FGA', 'FGB', 'FGG', 'VWF']","[['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP']]",0.013254007746137018
LMH,198,GO:BP,GO:0034113,heterotypic cell-cell adhesion,0.011245028638880187,True,"""The attachment of a cell to a cell of a different type via adhesion molecules."" [GOC:add]",60,41,4,21010,0.0975609756097561,0.06666666666666667,query_1,['GO:0098609'],"['CD44', 'FGA', 'FGB', 'FGG']","[['IMP'], ['IDA', 'IBA'], ['IDA'], ['IDA']]",0.013618351266181534
LMH,199,GO:BP,GO:0007599,hemostasis,0.011337491655051522,True,"""The stopping of bleeding (loss of body fluid) or the arrest of the circulation to an organ or part."" [ISBN:0198506732]",233,41,6,21010,0.14634146341463414,0.02575107296137339,query_1,['GO:0050878'],"['FGA', 'FGB', 'FGG', 'SAA1', 'SERPINA1', 'VWF']","[['IDA', 'IMP', 'HMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['NAS'], ['IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA']]",0.013661677444337083
LMH,200,REAC,REAC:R-HSA-5603041,IRAK4 deficiency (TLR2/4),0.011430486647193674,True,IRAK4 deficiency (TLR2/4),18,38,3,10835,0.07894736842105263,0.16666666666666666,query_1,['REAC:R-HSA-5602358'],"['FGA', 'FGB', 'FGG']","[['REAC'], ['REAC'], ['REAC']]",0.013705210358077986
LMH,201,GO:BP,GO:0030168,platelet activation,0.011765252120533715,True,"""A series of progressive, overlapping events triggered by exposure of the platelets to subendothelial tissue. These events include shape change, adhesiveness, aggregation, and release reactions. When carried through to completion, these events lead to the formation of a stable hemostatic plug."" [http://www.graylab.ac.uk/omd/]",133,41,5,21010,0.12195121951219512,0.03759398496240601,query_1,"['GO:0001775', 'GO:0007596']","['FGA', 'FGB', 'FGG', 'SAA1', 'VWF']","[['IDA', 'HMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['NAS'], ['IDA', 'NAS']]",0.014036761193310026
LMH,202,HP,HP:0011890,Prolonged bleeding following procedure,0.012686516563498701,True,Prolonged or protracted bleeding following an invasive procedure or intervention.,30,23,4,4962,0.17391304347826086,0.13333333333333333,query_1,['HP:0001892'],"['FGA', 'FGB', 'FGG', 'VWF']","[['HP'], ['HP'], ['HP'], ['HP']]",0.014987502410799936
LMH,203,HP,HP:0011037,Decreased urine output,0.012686516563498701,True,A decreased rate of urine production.,30,23,4,4962,0.17391304347826086,0.13333333333333333,query_1,['HP:0012590'],"['C3', 'CFB', 'CFH', 'CFHR3']","[['HP'], ['HP'], ['HP'], ['HP']]",0.014987502410799936
LMH,204,GO:BP,GO:0072376,protein activation cascade,0.013080253585619114,True,"""A sequential series of modifications to a set of proteins where the product of one reaction catalyzes the following reaction, ultimately leading to the generation of a mature protein. Modifications typically include proteolysis or covalent modification, and may also include binding events."" [GOC:add, GOC:mah, GOC:pde]",19,41,3,21010,0.07317073170731707,0.15789473684210525,query_1,['GO:0051604'],"['FGA', 'FGB', 'FGG']","[['IDA', 'IMP', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IMP']]",0.015377273727483935
LMH,205,TF,TF:M00132,Factor: HNF-1alpha; motif: GGTTAATNWTTAMCN,0.013814030096861829,True,Factor: HNF-1alpha; motif: GGTTAATNWTTAMCN,850,33,9,20011,0.2727272727272727,0.010588235294117647,query_1,['TF:M00000'],"['B2M', 'C4BPA', 'C5', 'C8A', 'CP', 'FGA', 'FGB', 'LRG1', 'SAA4']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]",0.01616107404535777
LMH,206,GO:CC,GO:0031012,extracellular matrix,0.014479115574295365,True,"""A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues."" [GOC:BHF, GOC:mah, GOC:rph, NIF_Subcellular:nlx_subcell_20090513, PMID:21123617, PMID:28089324]",553,41,7,22090,0.17073170731707318,0.012658227848101266,query_1,['GO:0030312'],"['ANXA6', 'FGA', 'FGB', 'FGG', 'LGALS3BP', 'SERPINA1', 'VWF']","[['HDA'], ['HDA'], ['HDA', 'IBA'], ['HDA', 'IBA'], ['HDA'], ['HDA'], ['IDA', 'HDA', 'IBA']]",0.01685732779422794
LMH,207,GO:CC,GO:0030312,external encapsulating structure,0.01464446774873373,True,"""A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space."" [GOC:go_curators]",554,41,7,22090,0.17073170731707318,0.01263537906137184,query_1,"['GO:0071944', 'GO:0110165']","['ANXA6', 'FGA', 'FGB', 'FGG', 'LGALS3BP', 'SERPINA1', 'VWF']","[['HDA'], ['HDA'], ['HDA', 'IBA'], ['HDA', 'IBA'], ['HDA'], ['HDA'], ['IDA', 'HDA', 'IBA']]",0.016967868881946294
LMH,208,HP,HP:0001342,Cerebral hemorrhage,0.015371079354070342,True,Hemorrhage into the parenchyma of the brain.,67,23,5,4962,0.21739130434782608,0.07462686567164178,query_1,['HP:0002170'],"['CFH', 'CST3', 'FGA', 'FGB', 'FGG']","[['HP'], ['HP'], ['HP'], ['HP'], ['HP']]",0.017724546049430395
LMH,209,GO:BP,GO:0030449,regulation of complement activation,0.017904650563686716,True,"""Any process that modulates the frequency, rate or extent of complement activation."" [GOC:go_curators]",21,41,3,21010,0.07317073170731707,0.14285714285714285,query_1,"['GO:0002697', 'GO:0002920', 'GO:0006956']","['C3', 'C4BPA', 'CFH']","[['IEA'], ['IDA', 'IBA'], ['IDA']]",0.020547718027849993
LMH,210,REAC,REAC:R-HSA-140875,Common Pathway of Fibrin Clot Formation,0.021364195886461976,True,Common Pathway of Fibrin Clot Formation,22,38,3,10835,0.07894736842105263,0.13636363636363635,query_1,['REAC:R-HSA-140877'],"['FGA', 'FGB', 'FGG']","[['REAC'], ['REAC'], ['REAC']]",0.024401759282641405
LMH,211,HP,HP:0011034,Amyloidosis,0.023869191099278722,True,The presence of amyloid deposition in one or more tissues. Amyloidosis may be defined as the extracellular deposition of amyloid in one or more sites of the body.,35,23,4,4962,0.17391304347826086,0.11428571428571428,query_1,['HP:0001939'],"['B2M', 'CST3', 'FGA', 'SAA1']","[['HP'], ['HP'], ['HP'], ['HP']]",0.027134316296821566
LMH,212,REAC,REAC:R-HSA-1280218,Adaptive Immune System,0.025359951398457575,True,Adaptive Immune System,809,38,11,10835,0.2894736842105263,0.013597033374536464,query_1,['REAC:R-HSA-168256'],"['B2M', 'C3', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.028693653929710215
LMH,213,REAC,REAC:R-HSA-6802952,Signaling by BRAF and RAF1 fusions,0.02565058186818198,True,Signaling by BRAF and RAF1 fusions,64,38,4,10835,0.10526315789473684,0.0625,query_1,['REAC:R-HSA-6802957'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.028886870234728305
LMH,214,KEGG,KEGG:04611,Platelet activation,0.02694925601595227,True,Platelet activation,124,24,4,8161,0.16666666666666666,0.03225806451612903,query_1,['KEGG:00000'],"['FGA', 'FGB', 'FGG', 'VWF']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",0.030208235813230216
LMH,215,GO:MF,GO:0061134,peptidase regulator activity,0.027770369121036625,True,"""Binds to and modulates the activity of a peptidase, any enzyme that catalyzes the hydrolysis peptide bonds."" [GOC:dph, GOC:tb]",224,39,5,20139,0.1282051282051282,0.022321428571428572,query_1,['GO:0030234'],"['C3', 'C5', 'CST3', 'ITIH3', 'SERPINA1']","[['IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA']]",0.030984532213749198
LMH,216,HP,HP:0005420,Recurrent gram-negative bacterial infections,0.02992318828836233,True,"Increased susceptibility to infection by gram-negative bacteria, as manifested by a medical history of repeated or frequent infections by these agents.",37,23,4,4962,0.17391304347826086,0.10810810810810811,query_1,['HP:0002718'],"['C5', 'C6', 'CFB', 'SERPINA1']","[['HP'], ['HP'], ['HP'], ['HP']]",0.03323266533407982
LMH,217,HPA,HPA:0461431,skin 1; extracellular matrix[≥Low],0.03111441510197765,True,skin 1; extracellular matrix[≥Low],60,21,3,11006,0.14285714285714285,0.05,query_1,['HPA:0460000'],"['C3', 'CFH', 'CST3']","[['Enhanced'], ['Supported'], ['Enhanced']]",0.03439712862191107
LMH,218,TF,TF:M04336,Factor: HNF1A; motif: NRTTAATNATTAACN,0.03321642713522908,True,Factor: HNF1A; motif: NRTTAATNATTAACN,948,33,9,20011,0.2727272727272727,0.00949367088607595,query_1,['TF:M00000'],"['C4BPA', 'C5', 'C9', 'CFHR3', 'CP', 'FGA', 'FGB', 'LRG1', 'SAA4']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]",0.036553237167078576
LMH,219,HP,HP:0030137,Prolonged bleeding following circumcision,0.03449658891701565,True,Bleeding that persists for a longer than usual time following circumcision.,13,23,3,4962,0.13043478260869565,0.23076923076923078,query_1,['HP:0011890'],"['FGA', 'FGB', 'FGG']","[['HP'], ['HP'], ['HP']]",0.03778944513182169
LMH,220,TF,TF:M03826_1,Factor: HNF-1beta; motif: NNNYAAHCATTAACYN; match class: 1,0.03605965844460473,True,Factor: HNF-1beta; motif: NNNYAAHCATTAACYN; match class: 1,340,33,6,20011,0.18181818181818182,0.01764705882352941,query_1,['TF:M03826'],"['B2M', 'C5', 'C8A', 'CP', 'FGA', 'SAA4']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]",0.0393229759509038
LMH,221,GO:BP,GO:0006508,proteolysis,0.03744398702417113,True,"""The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds."" [GOC:bf, GOC:mah]",1766,41,13,21010,0.3170731707317073,0.007361268403171008,query_1,['GO:0019538'],"['C1R', 'C2', 'CD44', 'CFB', 'CFH', 'CPN1', 'CST3', 'FGA', 'FGB', 'FGG', 'HP', 'ITIH3', 'SERPINA1']","[['IEA'], ['IEA'], ['IMP'], ['IEA'], ['IDA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IEA'], ['IEA'], ['IBA', 'IEA']]",0.04064865258029388
LMH,222,REAC,REAC:R-HSA-2871837,FCERI mediated NF-kB activation,0.03800819438522764,True,FCERI mediated NF-kB activation,136,38,5,10835,0.13157894736842105,0.03676470588235294,query_1,['REAC:R-HSA-2454202'],"['IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.04107612038941641
LMH,223,GO:BP,GO:0042730,fibrinolysis,0.03905766705092291,True,"""A process that solubilizes fibrin in the bloodstream of a multicellular organism, chiefly by the proteolytic action of plasmin."" [GOC:jl, PMID:15842654]",27,41,3,21010,0.07317073170731707,0.1111111111111111,query_1,['GO:0030195'],"['FGA', 'FGB', 'FGG']","[['IDA', 'IBA'], ['IDA'], ['IDA']]",0.041698846978889294
LMH,224,GO:BP,GO:0031639,plasminogen activation,0.03905766705092291,True,"""The process in which inactive plasminogen is processed to active plasmin. This process includes cleavage at an internal Arg-Val site to form an N-terminal A-chain and C-terminal B-chain held together by a disulfide bond, and can include further proteolytic cleavage events to remove the preactivation peptide."" [PMID:9548733]",27,41,3,21010,0.07317073170731707,0.1111111111111111,query_1,['GO:0031638'],"['FGA', 'FGB', 'FGG']","[['IDA'], ['IDA'], ['IDA']]",0.041698846978889294
LMH,225,GO:BP,GO:0001895,retina homeostasis,0.03910348305904141,True,"""A tissue homeostatic process involved in the maintenance of an internal equilibrium within the retina of the eye, including control of cellular proliferation and death and control of metabolic function."" [GOC:add, GOC:dph, GOC:tb, PMID:15365173, PMID:15365178]",82,41,4,21010,0.0975609756097561,0.04878048780487805,query_1,['GO:0001894'],"['B2M', 'IGHA1', 'IGHA2', 'JCHAIN']","[['HEP'], ['HEP'], ['HEP'], ['HEP']]",0.041698846978889294
LMH,226,GO:MF,GO:0005539,glycosaminoglycan binding,0.03998250088580178,True,"""Binding to a glycan (polysaccharide) containing a substantial proportion of aminomonosaccharide residues."" [GOC:jl, ISBN:0198506732]",242,39,5,20139,0.1282051282051282,0.02066115702479339,query_1,['GO:0097367'],"['ANXA6', 'CD44', 'CFH', 'JCHAIN', 'SAA1']","[['IBA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA'], ['IDA'], ['IEA']]",0.042448381997701456
LMH,227,HP,HP:0011900,Hypofibrinogenemia,0.04102617520821219,True,Decreased concentration of fibrinogen in the blood.,40,23,4,4962,0.17391304347826086,0.1,query_1,['HP:0011898'],"['CFH', 'FGA', 'FGB', 'FGG']","[['HP'], ['HP'], ['HP'], ['HP']]",0.04336538695254008
LMH,228,GO:CC,GO:0098552,side of membrane,0.04185005268869374,True,"""A cellular component consisting of one leaflet of a membrane bilayer and any proteins embedded or anchored in it or attached to its surface."" [GOC:dos]",656,41,7,22090,0.17073170731707318,0.010670731707317074,query_1,"['GO:0016020', 'GO:0110165']","['B2M', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'IGHV1-24', 'IGLL1']","[['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IBA'], ['IBA']]",0.04387672170155396
LMH,229,HP,HP:0002718,Recurrent bacterial infections,0.04187404975666976,True,"Increased susceptibility to bacterial infections, as manifested by recurrent episodes of bacterial infection.",209,23,7,4962,0.30434782608695654,0.03349282296650718,query_1,['HP:0002719'],"['C3', 'C5', 'C6', 'CFB', 'CFH', 'IGLL1', 'SERPINA1']","[['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP'], ['HP']]",0.04387672170155396
LMH,230,REAC,REAC:R-HSA-173736,Alternative complement activation,0.043423810933408975,True,Alternative complement activation,5,38,2,10835,0.05263157894736842,0.4,query_1,['REAC:R-HSA-166663'],"['C3', 'CFB']","[['REAC'], ['REAC']]",0.045303629588534906
LMH,231,HP,HP:0100309,Subdural hemorrhage,0.04377200231365679,True,Hemorrhage occurring between the dura mater and the arachnoid mater.,14,23,3,4962,0.13043478260869565,0.21428571428571427,query_1,['HP:0002170'],"['FGA', 'FGB', 'FGG']","[['HP'], ['HP'], ['HP']]",0.04547005412754865
LMH,232,HPA,HPA:0271141,kidney; proximal tubules (cell body)[≥Low],0.044515781728539074,True,kidney; proximal tubules (cell body)[≥Low],727,21,7,11006,0.3333333333333333,0.009628610729023384,query_1,['HPA:0270000'],"['B2M', 'C3', 'C6', 'CD44', 'CST3', 'FGB', 'FGG']","[['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Enhanced'], ['Supported']]",0.04591562066978784
LMH,233,GO:CC,GO:0016020,membrane,0.04458197193664048,True,"""A lipid bilayer along with all the proteins and protein complexes embedded in it and attached to it."" [GOC:dos, GOC:mah, ISBN:0815316194]",9853,41,30,22090,0.7317073170731707,0.0030447579417436314,query_1,['GO:0110165'],"['ANXA6', 'B2M', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CD44', 'CFB', 'CP', 'CST3', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'IGHA1', 'IGHA2', 'IGHV1-24', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLL1', 'IGLV1-40', 'IGLV1-51', 'KRT10', 'LBP', 'LGALS3BP', 'LRG1', 'SERPINA1']","[['IDA', 'HDA'], ['IDA', 'HDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['TAS'], ['TAS'], ['IDA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IBA', 'TAS', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['TAS'], ['HDA', 'IBA'], ['IDA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['IBA', 'NAS'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'HDA'], ['IEA'], ['IEA'], ['NAS'], ['TAS']]",0.04591562066978784
LMH,234,KEGG,KEGG:04936,Alcoholic liver disease,0.045013601907732695,True,Alcoholic liver disease,142,24,4,8161,0.16666666666666666,0.028169014084507043,query_1,['KEGG:00000'],"['C2', 'C3', 'C5', 'LBP']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",0.04599786778446123
LMH,235,GO:CC,GO:0035580,specific granule lumen,0.045043555174825105,True,"""The volume enclosed by the membrane of a specific granule, a granule with a membranous, tubular internal structure, found primarily in mature neutrophil cells. Most are released into the extracellular fluid. Specific granules contain lactoferrin, lysozyme, vitamin B12 binding protein and elastase."" [GOC:bf, PMID:7334549]",61,41,3,22090,0.07317073170731707,0.04918032786885246,query_1,"['GO:0034774', 'GO:0042581']","['B2M', 'HP', 'LRG1']","[['TAS'], ['TAS'], ['TAS']]",0.04599786778446123
LMH,236,HP,HP:0011898,Abnormality of circulating fibrinogen,0.045321876216621544,True,An abnormality of the level of activity of circulating fibrinogen.,41,23,4,4962,0.17391304347826086,0.0975609756097561,query_1,['HP:0010990'],"['CFH', 'FGA', 'FGB', 'FGG']","[['HP'], ['HP'], ['HP'], ['HP']]",0.04607725689800953
LMH,237,WP,WP:WP3941,Oxidative damage response,0.04550368108600111,True,Oxidative damage response,40,30,3,8625,0.1,0.075,query_1,['WP:000000'],"['C1R', 'C2', 'C5']","[['WP'], ['WP'], ['WP']]",0.04607725689800953
LMH,238,GO:BP,GO:0006954,inflammatory response,0.047571353225913125,True,"""The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages."" [GO_REF:0000022, ISBN:0198506732]",824,41,9,21010,0.21951219512195122,0.010922330097087379,query_1,['GO:0006952'],"['C3', 'C5', 'CD44', 'FCGR3A', 'HP', 'LBP', 'SAA1', 'SAA4', 'SERPINA1']","[['IEA'], ['TAS', 'IEA'], ['IBA'], ['IDA'], ['IBA', 'IEA'], ['IEP', 'ISS', 'IBA', 'IEA'], ['NAS', 'IEA'], ['IEA'], ['IEA']]",0.04796943986378687
LMH,239,REAC,REAC:R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,0.048164666487530816,True,Toll Like Receptor 4 (TLR4) Cascade,143,38,5,10835,0.13157894736842105,0.03496503496503497,query_1,['REAC:R-HSA-168898'],"['FGA', 'FGB', 'FGG', 'LBP', 'SAA1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.048365352597895525
LMH,240,GO:BP,GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,0.048659909505628374,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of extrinsic apoptotic signaling pathway via death domain receptors."" [GOC:TermGenie, PMID:17245429]",29,41,3,21010,0.07317073170731707,0.10344827586206896,query_1,"['GO:0008625', 'GO:1902041', 'GO:2001237']","['FGA', 'FGB', 'FGG']","[['IDA', 'IBA'], ['IDA'], ['IDA']]",0.048659909505628374
