,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
261,KEGG,KEGG:05143,African trypanosomiasis,0.011382391062632972,True,African trypanosomiasis,36,112,5,8161,0.044642857142857144,0.1388888888888889,query_1,['KEGG:00000'],"['APOA1', 'HBB', 'HPR', 'KNG1', 'APOL1']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
262,GO:BP,GO:0051050,positive regulation of transport,0.011898752413442754,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",913,225,26,21010,0.11555555555555555,0.028477546549835708,query_1,"['GO:0006810', 'GO:0048518', 'GO:0051049']","['STXBP5', 'FGG', 'APOA1', 'VTN', 'C4B', 'TF', 'FGB', 'FGA', 'C4A', 'C3', 'RBP4', 'F2', 'APOA2', 'AHSG', 'APOE', 'PON1', 'CLU', 'CPB2', 'C2', 'FCN3', 'GPLD1', 'PLTP', 'MBL2', 'B2M', 'ADIPOQ', 'CD14']","[['ISS', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IGI'], ['IDA', 'IGI'], ['IDA'], ['IDA', 'IBA'], ['IGI'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IMP'], ['IDA', 'IEA'], ['IDA'], ['IDA'], ['IDA', 'IGI', 'IEA'], ['IDA'], ['IGI', 'ISS'], ['IEA'], ['IMP'], ['IDA'], ['ISS'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IGI'], ['IDA', 'ISS', 'IEA'], ['IEA']]"
263,GO:BP,GO:0031100,animal organ regeneration,0.013961742038812395,True,"""The regrowth of a lost or destroyed animal organ."" [GOC:mah]",66,225,7,21010,0.03111111111111111,0.10606060606060606,query_1,"['GO:0031099', 'GO:0048513']","['VTN', 'APOA2', 'NNMT', 'CPB2', 'SERPINA10', 'LCP1', 'HSPG2']","[['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA']]"
264,GO:BP,GO:0097237,cellular response to toxic substance,0.014068325350437104,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus."" [GOC:pr]",122,225,9,21010,0.04,0.07377049180327869,query_1,"['GO:0009636', 'GO:0070887']","['HP', 'ALB', 'HBB', 'HBD', 'APOA4', 'APOE', 'APOM', 'GPX3', 'PRDX2']","[['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'IEA']]"
265,GO:BP,GO:0031347,regulation of defense response,0.0148445413682125,True,"""Any process that modulates the frequency, rate or extent of a defense response."" [GOC:mah]",756,225,23,21010,0.10222222222222223,0.03042328042328042,query_1,"['GO:0006952', 'GO:0080134']","['SAA1', 'APOA1', 'HPX', 'A2M', 'APCS', 'C3', 'CFH', 'AHSG', 'SERPING1', 'APOE', 'PRKDC', 'LBP', 'AGT', 'KLKB1', 'FCN3', 'KRT1', 'PGLYRP2', 'F12', 'MBL2', 'CDH5', 'ADIPOQ', 'PROC', 'CD14']","[['NAS'], ['IDA'], ['IEA'], ['IDA'], ['IC'], ['IEA'], ['IDA'], ['IMP'], ['IDA'], ['IMP', 'IC', 'IEA'], ['IDA'], ['IDA', 'ISS', 'IEA'], ['TAS'], ['TAS'], ['NAS'], ['IEA'], ['IEA'], ['IDA'], ['IDA'], ['IGI'], ['ISS', 'NAS', 'IEA'], ['IMP'], ['IDA', 'ISS', 'IEA']]"
266,GO:BP,GO:0003014,renal system process,0.01503942925497757,True,"""A organ system process carried out by any of the organs or tissues of the renal system. The renal system maintains fluid balance, and contributes to electrolyte balance, acid/base balance, and disposal of nitrogenous waste products. In humans, the renal system comprises a pair of kidneys, a pair of ureters, urinary bladder, urethra, sphincter muscle and associated blood vessels; in other species, the renal system may comprise related structures (e.g., nephrocytes and malpighian tubules in Drosophila)."" [GOC:cjm, GOC:mtg_cardio, GOC:mtg_kidney_jan10]",123,225,9,21010,0.04,0.07317073170731707,query_1,['GO:0003008'],"['IGHA1', 'IGHA2', 'JCHAIN', 'IGKV3-20', 'HBB', 'SERPINF2', 'AGT', 'GSN', 'ADIPOQ']","[['IMP'], ['IMP'], ['IMP'], ['IMP'], ['IMP'], ['ISS', 'IEA'], ['IDA', 'TAS', 'NAS'], ['IMP'], ['IDA', 'IEA']]"
267,GO:BP,GO:0010875,positive regulation of cholesterol efflux,0.015368463335375242,True,"""Any process that increases the frequency, rate or extent of cholesterol efflux. Cholesterol efflux is the directed movement of cholesterol, cholest-5-en-3-beta-ol, out of a cell or organelle."" [GOC:BHF, GOC:dph, GOC:tb]",26,225,5,21010,0.022222222222222223,0.19230769230769232,query_1,"['GO:0010874', 'GO:0032376', 'GO:0033344']","['APOA1', 'APOE', 'PON1', 'PLTP', 'ADIPOQ']","[['IDA'], ['IDA', 'IGI', 'IEA'], ['IDA'], ['IDA'], ['IDA']]"
268,GO:BP,GO:0019433,triglyceride catabolic process,0.015368463335375242,True,"""The chemical reactions and pathways resulting in the breakdown of a triglyceride, any triester of glycerol."" [ISBN:0198506732]",26,225,5,21010,0.022222222222222223,0.19230769230769232,query_1,"['GO:0006641', 'GO:0046464']","['APOC3', 'APOC2', 'APOA4', 'APOB', 'GPLD1']","[['IDA', 'IBA'], ['IDA'], ['IDA', 'IBA'], ['IEA'], ['ISS']]"
269,GO:BP,GO:0032501,multicellular organismal process,0.01618661319953941,True,"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]",7648,225,114,21010,0.5066666666666667,0.014905857740585775,query_1,['GO:0008150'],"['CEP250', 'IGHA1', 'SAA1', 'ALB', 'IGHA2', 'JCHAIN', 'HES7', 'IGKV3-20', 'ORM1', 'FGG', 'APOA1', 'APOC3', 'APOC2', 'VTN', 'APOC1', 'HBB', 'SERPINA1', 'APOD', 'A2M', 'LPA', 'RCN1', 'TF', 'LRG1', 'FGB', 'ORM2', 'APCS', 'FGA', 'C3', 'APOH', 'RBP4', 'F2', 'APOA2', 'AHSG', 'C1QC', 'SERPING1', 'KNG1', 'APOA4', 'ADGRB3', 'APOE', 'AMBP', 'SERPINA3', 'ANXA6', 'PLG', 'FN1', 'SERPINF1', 'PRKDC', 'SPG11', 'APOB', 'SERPINC1', 'CLU', 'APOM', 'SERPINF2', 'LBP', 'LUM', 'C1QA', 'F10', 'HRG', 'AGT', 'SERPIND1', 'PROS1', 'CD44', 'GSN', 'SHROOM3', 'SELENOP', 'F9', 'FCGR3A', 'CPB2', 'C5', 'KLKB1', 'LCAT', 'KRT1', 'ECM1', 'C6', 'AZGP1', 'GPLD1', 'VWF', 'SERPINA5', 'CLEC3B', 'PGLYRP2', 'FBLN1', 'ADARB1', 'LYZ', 'ATRN', 'CST3', 'F12', 'COMP', 'PLTP', 'F11', 'KRT9', 'BCHE', 'MBL2', 'C4BPB', 'PRDX2', 'SERPINA10', 'HGFAC', 'BTD', 'TGFBI', 'F13A1', 'B2M', 'CDH5', 'VASN', 'ADIPOQ', 'PROC', 'F5', 'CRTAC1', 'LCP1', 'CD14', 'PI16', 'F13B', 'TFRC', 'GP1BA', 'HSPG2', 'MINPP1', 'HABP2']","[['ISS'], ['IMP', 'HEP'], ['IDA', 'NAS'], ['HEP'], ['IMP', 'HEP'], ['IMP', 'HEP'], ['IBA', 'IEA'], ['IMP'], ['IDA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IC', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IC'], ['IDA', 'IMP', 'IBA', 'TAS', 'IC'], ['IDA', 'NAS', 'IC', 'IEA'], ['IDA', 'IGI', 'IBA', 'TAS'], ['IMP', 'HMP', 'IEA'], ['IEA'], ['IDA', 'ISS', 'NAS'], ['IEA'], ['TAS'], ['IEA'], ['HEP', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IDA'], ['IDA', 'IMP', 'HMP', 'IBA', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISS', 'NAS', 'IEA'], ['IDA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IC', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'IEA'], ['NAS'], ['NAS'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IC', 'IEA'], ['IEA'], ['IDA', 'IMP'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'ISS', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['TAS', 'IEA'], ['ISS', 'IEA'], ['IBA', 'TAS', 'IC', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'TAS', 'NAS', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'IEP'], ['IMP', 'ISS', 'IBA', 'IEA'], ['ISS'], ['IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP'], ['IBA', 'IEA'], ['IDA'], ['IDA', 'IEA'], ['IDA', 'TAS', 'IEA'], ['HEP', 'IBA', 'NAS'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'HEP'], ['IMP', 'ISS'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['ISS', 'NAS', 'IEA'], ['IDA', 'IEP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['HEP'], ['IEA'], ['IMP'], ['IDA', 'IBA', 'IC', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IBA'], ['TAS'], ['IBA', 'IEA'], ['IEA'], ['IBA'], ['TAS'], ['IEP', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'HEP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'NAS', 'IEA'], ['IMP'], ['IDA', 'ISS', 'IEA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IBA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'IPI', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA'], ['TAS', 'IEA'], ['NAS'], ['IEA']]"
270,GO:BP,GO:0042742,defense response to bacterium,0.016582818994748373,True,"""Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism."" [GOC:jl]",314,225,14,21010,0.06222222222222222,0.044585987261146494,query_1,"['GO:0009617', 'GO:0098542']","['IGHA1', 'HP', 'IGHM', 'IGHA2', 'JCHAIN', 'IGKV3-20', 'TF', 'FGB', 'FGA', 'F2', 'LBP', 'PGLYRP2', 'LYZ', 'MBL2']","[['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IBA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'TAS', 'IEA']]"
271,REAC,REAC:R-HSA-173736,Alternative complement activation,0.017136720304869846,True,Alternative complement activation,5,174,3,10835,0.017241379310344827,0.6,query_1,['REAC:R-HSA-166663'],"['C3', 'CFB', 'CFD']","[['REAC'], ['REAC'], ['REAC']]"
272,REAC,REAC:R-HSA-3000471,Scavenging by Class B Receptors,0.017136720304869846,True,Scavenging by Class B Receptors,5,174,3,10835,0.017241379310344827,0.6,query_1,['REAC:R-HSA-2173782'],"['SAA1', 'APOA1', 'APOB']","[['REAC'], ['REAC'], ['REAC']]"
273,REAC,REAC:R-HSA-8866423,VLDL assembly,0.017136720304869846,True,VLDL assembly,5,174,3,10835,0.017241379310344827,0.6,query_1,['REAC:R-HSA-8963898'],"['APOC1', 'APOB', 'APOC4']","[['REAC'], ['REAC'], ['REAC']]"
274,GO:BP,GO:0010896,regulation of triglyceride catabolic process,0.0176838964007141,True,"""Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of triglyceride."" [GOC:rn, GOC:tb]",13,225,4,21010,0.017777777777777778,0.3076923076923077,query_1,"['GO:0019433', 'GO:0031329', 'GO:0050994', 'GO:0090207']","['APOC3', 'APOC2', 'APOA4', 'GPLD1']","[['IDA', 'IBA'], ['IDA'], ['IDA', 'IBA'], ['ISS']]"
275,GO:BP,GO:0032372,negative regulation of sterol transport,0.0176838964007141,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of sterols into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",13,225,4,21010,0.017777777777777778,0.3076923076923077,query_1,"['GO:0015918', 'GO:0032369', 'GO:0032371']","['APOC3', 'APOC2', 'APOC1', 'APOA2']","[['IMP'], ['IMP'], ['IDA', 'IBA'], ['IDA', 'IMP']]"
276,GO:BP,GO:0032375,negative regulation of cholesterol transport,0.0176838964007141,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of cholesterol into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",13,225,4,21010,0.017777777777777778,0.3076923076923077,query_1,"['GO:0030301', 'GO:0032372', 'GO:0032374']","['APOC3', 'APOC2', 'APOC1', 'APOA2']","[['IMP'], ['IMP'], ['IDA', 'IBA'], ['IDA', 'IMP']]"
277,GO:BP,GO:0098754,detoxification,0.018304576482276604,True,"""Any process that reduces or removes the toxicity of a toxic substance. These may include transport of the toxic substance away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance."" [GOC:dos]",126,225,9,21010,0.04,0.07142857142857142,query_1,"['GO:0008150', 'GO:0009636']","['HP', 'ALB', 'HBB', 'HBD', 'APOA4', 'APOE', 'APOM', 'GPX3', 'PRDX2']","[['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'IEA']]"
278,KEGG,KEGG:04512,ECM-receptor interaction,0.018390432687224546,True,ECM-receptor interaction,88,112,7,8161,0.0625,0.07954545454545454,query_1,['KEGG:00000'],"['VTN', 'FN1', 'CD44', 'VWF', 'COMP', 'GP1BA', 'HSPG2']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
279,GO:BP,GO:0150146,cell junction disassembly,0.018697419080984073,True,"""The disaggregation of a cell junction into its constituent components."" [GOC:aruk, PMID:25490267]",27,225,5,21010,0.022222222222222223,0.18518518518518517,query_1,"['GO:0022411', 'GO:0034330']","['C3', 'C1QC', 'ADGRB3', 'C1QA', 'C1QB']","[['ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA']]"
280,GO:BP,GO:0055088,lipid homeostasis,0.020066126883972406,True,"""Any process involved in the maintenance of an internal steady state of lipid within an organism or cell."" [GOC:BHF, GOC:rl]",161,225,10,21010,0.044444444444444446,0.062111801242236024,query_1,['GO:0048878'],"['APOA1', 'APOC3', 'APOC2', 'APOA2', 'APOA4', 'APOE', 'APOB', 'APOM', 'LCAT', 'APOC4']","[['IDA', 'IMP'], ['IMP', 'IBA'], ['IMP', 'IC'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IGI', 'ISS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IC'], ['IDA'], ['IMP', 'IBA']]"
281,REAC,REAC:R-HSA-354192,Integrin signaling,0.021748055787130804,True,Integrin signaling,26,174,5,10835,0.028735632183908046,0.19230769230769232,query_1,"['REAC:R-HSA-162582', 'REAC:R-HSA-76009']","['FGG', 'FGB', 'FGA', 'FN1', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
282,GO:BP,GO:0043277,apoptotic cell clearance,0.02477849477870176,True,"""The recognition and removal of an apoptotic cell by a neighboring cell or by a phagocyte."" [GOC:rk, PMID:14685684]",48,225,6,21010,0.02666666666666667,0.125,query_1,['GO:0006909'],"['C4B', 'C4A', 'C3', 'SPG11', 'C2', 'FCN3']","[['IGI'], ['IGI'], ['IMP'], ['IEA'], ['IMP'], ['IDA']]"
283,KEGG,KEGG:04810,Regulation of actin cytoskeleton,0.02557281365956377,True,Regulation of actin cytoskeleton,227,112,11,8161,0.09821428571428571,0.048458149779735685,query_1,['KEGG:00000'],"['F2', 'KNG1', 'FN1', 'C9', 'C8A', 'GSN', 'C8B', 'C7', 'C5', 'C6', 'C8G']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
284,KEGG,KEGG:04977,Vitamin digestion and absorption,0.027523543838201374,True,Vitamin digestion and absorption,24,112,4,8161,0.03571428571428571,0.16666666666666666,query_1,['KEGG:00000'],"['APOA1', 'APOA4', 'APOB', 'BTD']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
285,GO:BP,GO:0015914,phospholipid transport,0.02940946789137689,True,"""The directed movement of phospholipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Phospholipids are any lipids containing phosphoric acid as a mono- or diester."" [GOC:ai]",102,225,8,21010,0.035555555555555556,0.0784313725490196,query_1,"['GO:0006869', 'GO:0015748']","['APOA1', 'APOC3', 'APOC2', 'APOC1', 'APOA2', 'APOA4', 'APOE', 'PLTP']","[['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IBA']]"
286,GO:BP,GO:0050727,regulation of inflammatory response,0.029577022534726972,True,"""Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents."" [GOC:ai]",376,225,15,21010,0.06666666666666667,0.0398936170212766,query_1,"['GO:0006954', 'GO:0031347', 'GO:0032101']","['SAA1', 'APOA1', 'APCS', 'C3', 'AHSG', 'APOE', 'LBP', 'AGT', 'KLKB1', 'KRT1', 'PGLYRP2', 'F12', 'CDH5', 'ADIPOQ', 'PROC']","[['NAS'], ['IDA'], ['IC'], ['IEA'], ['IMP'], ['IC', 'IEA'], ['ISS', 'IEA'], ['TAS'], ['TAS'], ['IEA'], ['IEA'], ['IDA'], ['IGI'], ['ISS', 'NAS', 'IEA'], ['IMP']]"
287,GO:BP,GO:0034116,positive regulation of heterotypic cell-cell adhesion,0.033195960582911625,True,"""Any process that activates or increases the frequency, rate, or extent of heterotypic cell-cell adhesion."" [GOC:add]",15,225,4,21010,0.017777777777777778,0.26666666666666666,query_1,"['GO:0022409', 'GO:0034113', 'GO:0034114']","['FGG', 'FGB', 'FGA', 'CD44']","[['IDA'], ['IDA'], ['IDA', 'IBA'], ['IMP']]"
288,REAC,REAC:R-HSA-9673221,Defective F9 activation,0.03386823540964576,True,Defective F9 activation,6,174,3,10835,0.017241379310344827,0.5,query_1,['REAC:R-HSA-9668250'],"['F9', 'F11', 'GP1BA']","[['REAC'], ['REAC'], ['REAC']]"
289,REAC,REAC:R-HSA-8964046,VLDL clearance,0.03386823540964576,True,VLDL clearance,6,174,3,10835,0.017241379310344827,0.5,query_1,['REAC:R-HSA-8964043'],"['APOC1', 'APOB', 'APOC4']","[['REAC'], ['REAC'], ['REAC']]"
290,REAC,REAC:R-HSA-8964041,LDL remodeling,0.03386823540964576,True,LDL remodeling,6,174,3,10835,0.017241379310344827,0.5,query_1,['REAC:R-HSA-8963899'],"['LPA', 'APOB', 'APOF']","[['REAC'], ['REAC'], ['REAC']]"
291,GO:BP,GO:0046470,phosphatidylcholine metabolic process,0.035798633201660636,True,"""The chemical reactions and pathways involving phosphatidylcholines, any of a class of glycerophospholipids in which the phosphatidyl group is esterified to the hydroxyl group of choline. They are important constituents of cell membranes."" [ISBN:0198506732]",76,225,7,21010,0.03111111111111111,0.09210526315789473,query_1,"['GO:0006650', 'GO:1901564']","['APOA1', 'APOC1', 'APOA2', 'APOA4', 'PON1', 'LCAT', 'GPLD1']","[['IDA', 'IBA'], ['IDA'], ['IDA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IMP'], ['ISS', 'TAS']]"
292,REAC,REAC:R-HSA-1280218,Adaptive Immune System,0.037080463886229285,True,Adaptive Immune System,809,174,28,10835,0.16091954022988506,0.034610630407911,query_1,['REAC:R-HSA-168256'],"['IGKV3D-20', 'IGHM', 'IGKV3-20', 'IGHV3-7', 'IGLV3-21', 'FGG', 'IGKV4-1', 'IGHV1-2', 'IGLV2-11', 'IGLV1-47', 'FGB', 'IGKV1-5', 'FGA', 'IGLV6-57', 'C3', 'IGLV1-51', 'IGHV1-69', 'IGLV1-40', 'IGHV1-46', 'IGKV1D-16', 'IGKV1-16', 'IGHV2-5', 'IGKV1-17', 'SELL', 'FCGR3A', 'B2M', 'CD14', 'ICAM2']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
293,GO:BP,GO:1905954,positive regulation of lipid localization,0.04175738375789976,True,"""Any process that activates or increases the frequency, rate or extent of lipid localization."" [GO_REF:0000058, GOC:TermGenie, PMID:17564681]",107,225,8,21010,0.035555555555555556,0.07476635514018691,query_1,"['GO:0010876', 'GO:0048518', 'GO:1905952']","['APOA1', 'C3', 'APOE', 'PON1', 'APOB', 'APOC4', 'PLTP', 'ADIPOQ']","[['IDA'], ['IDA'], ['IDA', 'IGI', 'IEA'], ['IDA'], ['IDA'], ['IMP', 'IBA'], ['IDA'], ['IDA']]"
294,GO:BP,GO:0034374,low-density lipoprotein particle remodeling,0.04389005105490153,True,"""The acquisition, loss or modification of a protein or lipid within a low-density lipoprotein particle, including the hydrolysis of triglyceride by hepatic lipase, with the subsequent loss of free fatty acid, and the transfer of cholesterol esters from LDL to a triglyceride-rich lipoprotein particle by cholesteryl ester transfer protein (CETP), with the simultaneous transfer of triglyceride to LDL."" [GOC:BHF, GOC:expert_pt, GOC:mah, GOC:rl]",16,225,4,21010,0.017777777777777778,0.25,query_1,['GO:0034369'],"['APOA2', 'APOE', 'APOB', 'AGT']","[['IDA', 'IBA'], ['IEA'], ['IMP'], ['NAS']]"
295,GO:BP,GO:0002683,negative regulation of immune system process,0.04454453982632758,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of an immune system process."" [GOC:add]",487,225,17,21010,0.07555555555555556,0.03490759753593429,query_1,"['GO:0002376', 'GO:0002682', 'GO:0048519']","['APOA1', 'APOD', 'A2M', 'APCS', 'APOA2', 'C1QC', 'SERPING1', 'AMBP', 'FN1', 'PRKDC', 'C4BPA', 'C5', 'PGLYRP2', 'C4BPB', 'PRDX2', 'MASP1', 'ADIPOQ']","[['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['NAS'], ['IDA', 'IEA'], ['IDA'], ['IDA', 'IBA'], ['IDA'], ['IEA'], ['IDA'], ['IEA'], ['IDA'], ['IDA']]"
296,GO:BP,GO:0019216,regulation of lipid metabolic process,0.046051259126168566,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving lipids."" [GOC:go_curators]",344,225,14,21010,0.06222222222222222,0.040697674418604654,query_1,"['GO:0006629', 'GO:0080090']","['APOA1', 'APOC3', 'APOC2', 'APOC1', 'APOD', 'C3', 'F2', 'APOA2', 'APOA4', 'APOE', 'SERPINA3', 'APOB', 'GPLD1', 'ADIPOQ']","[['IDA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'IBA'], ['IDA', 'IGI', 'IEA'], ['NAS'], ['IEA'], ['ISS'], ['ISS', 'IEA']]"
297,GO:BP,GO:0035296,regulation of tube diameter,0.04789568508726134,True,"""Any process that modulates the diameter of a tube."" [GOC:bf]",142,225,9,21010,0.04,0.06338028169014084,query_1,['GO:0035150'],"['FGG', 'HBB', 'FGB', 'FGA', 'KNG1', 'APOE', 'SERPINF2', 'AGT', 'COMP']","[['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['IEA']]"
298,GO:BP,GO:0097746,blood vessel diameter maintenance,0.04789568508726134,True,"""Any process that modulates the diameter of blood vessels."" [GOC:pr]",142,225,9,21010,0.04,0.06338028169014084,query_1,"['GO:0003018', 'GO:0008015', 'GO:0035296']","['FGG', 'HBB', 'FGB', 'FGA', 'KNG1', 'APOE', 'SERPINF2', 'AGT', 'COMP']","[['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['IEA']]"
